date,股票,isPartial
2024-09-15 15:00:00+08:00,13.461,False
2024-09-15 16:00:00+08:00,12.619,False
2024-09-15 17:00:00+08:00,10.095,False
2024-09-15 18:00:00+08:00,9.254,False
2024-09-15 19:00:00+08:00,10.937,False
2024-09-15 20:00:00+08:00,10.937,False
2024-09-15 21:00:00+08:00,15.143,False
2024-09-15 22:00:00+08:00,11.778,False
2024-09-15 23:00:00+08:00,15.143,False
2024-09-16 00:00:00+08:00,10.095,False
2024-09-16 01:00:00+08:00,19.35,False
2024-09-16 02:00:00+08:00,21.874,False
2024-09-16 03:00:00+08:00,0.0,False
2024-09-16 04:00:00+08:00,0.0,False
2024-09-16 05:00:00+08:00,0.0,False
2024-09-16 06:00:00+08:00,31.969,False
2024-09-16 07:00:00+08:00,23.556,False
2024-09-16 08:00:00+08:00,27.763,False
2024-09-16 09:00:00+08:00,84.129,False
2024-09-16 10:00:00+08:00,53.843,False
2024-09-16 11:00:00+08:00,48.795,False
2024-09-16 12:00:00+08:00,49.636,False
2024-09-16 13:00:00+08:00,54.684,False
2024-09-16 14:00:00+08:00,34.493,False
2024-09-16 15:00:00+08:00,17.667,False
2024-09-16 16:00:00+08:00,22.715,False
2024-09-16 17:00:00+08:00,15.985,False
2024-09-16 18:00:00+08:00,15.985,False
2024-09-16 19:00:00+08:00,15.985,False
2024-09-16 20:00:00+08:00,17.667,False
2024-09-16 21:00:00+08:00,22.715,False
2024-09-16 22:00:00+08:00,18.508,False
2024-09-16 23:00:00+08:00,21.032,False
2024-09-17 00:00:00+08:00,15.985,False
2024-09-17 01:00:00+08:00,15.143,False
2024-09-17 02:00:00+08:00,26.08,False
2024-09-17 03:00:00+08:00,0.0,False
2024-09-17 04:00:00+08:00,0.0,False
2024-09-17 05:00:00+08:00,0.0,False
2024-09-17 06:00:00+08:00,0.0,False
2024-09-17 07:00:00+08:00,22.715,False
2024-09-17 08:00:00+08:00,20.191,False
2024-09-17 09:00:00+08:00,19.35,False
2024-09-17 10:00:00+08:00,12.619,False
2024-09-17 11:00:00+08:00,6.73,False
2024-09-17 12:00:00+08:00,18.508,False
2024-09-17 13:00:00+08:00,13.461,False
2024-09-17 14:00:00+08:00,9.254,False
2024-09-17 15:00:00+08:00,9.254,False
2024-09-17 16:00:00+08:00,10.095,False
2024-09-17 17:00:00+08:00,11.778,False
2024-09-17 18:00:00+08:00,7.572,False
2024-09-17 19:00:00+08:00,11.778,False
2024-09-17 20:00:00+08:00,16.826,False
2024-09-17 21:00:00+08:00,13.461,False
2024-09-17 22:00:00+08:00,17.667,False
2024-09-17 23:00:00+08:00,15.985,False
2024-09-18 00:00:00+08:00,12.619,False
2024-09-18 01:00:00+08:00,19.35,False
2024-09-18 02:00:00+08:00,0.0,False
2024-09-18 03:00:00+08:00,0.0,False
2024-09-18 04:00:00+08:00,0.0,False
2024-09-18 05:00:00+08:00,0.0,False
2024-09-18 06:00:00+08:00,0.0,False
2024-09-18 07:00:00+08:00,21.032,False
2024-09-18 08:00:00+08:00,19.35,False
2024-09-17 08:00:00+08:00,19.696,False
2024-09-17 09:00:00+08:00,18.84,False
2024-09-17 10:00:00+08:00,11.989,False
2024-09-17 11:00:00+08:00,6.851,False
2024-09-17 12:00:00+08:00,18.84,False
2024-09-17 13:00:00+08:00,13.702,False
2024-09-17 14:00:00+08:00,9.42,False
2024-09-17 15:00:00+08:00,9.42,False
2024-09-17 16:00:00+08:00,10.276,False
2024-09-17 17:00:00+08:00,11.989,False
2024-09-17 18:00:00+08:00,7.707,False
2024-09-17 19:00:00+08:00,11.989,False
2024-09-17 20:00:00+08:00,17.127,False
2024-09-17 21:00:00+08:00,13.702,False
2024-09-17 22:00:00+08:00,17.127,False
2024-09-17 23:00:00+08:00,16.271,False
2024-09-18 00:00:00+08:00,12.845,False
2024-09-18 01:00:00+08:00,18.84,False
2024-09-18 02:00:00+08:00,0.0,False
2024-09-18 03:00:00+08:00,0.0,False
2024-09-18 04:00:00+08:00,0.0,False
2024-09-18 05:00:00+08:00,0.0,False
2024-09-18 06:00:00+08:00,0.0,False
2024-09-18 07:00:00+08:00,21.409,False
2024-09-18 08:00:00+08:00,18.84,False
2024-09-18 09:00:00+08:00,69.365,False
2024-09-18 10:00:00+08:00,50.525,False
2024-09-18 11:00:00+08:00,53.951,False
2024-09-18 12:00:00+08:00,56.52,False
2024-09-18 13:00:00+08:00,50.525,False
2024-09-18 14:00:00+08:00,30.829,False
2024-09-18 15:00:00+08:00,23.122,False
2024-09-18 16:00:00+08:00,23.122,False
2024-09-18 17:00:00+08:00,23.978,False
2024-09-18 18:00:00+08:00,12.845,False
2024-09-18 19:00:00+08:00,16.271,False
2024-09-18 20:00:00+08:00,19.696,False
2024-09-18 21:00:00+08:00,21.409,False
2024-09-18 22:00:00+08:00,26.547,False
2024-09-18 23:00:00+08:00,23.122,False
2024-09-19 00:00:00+08:00,24.834,False
2024-09-19 01:00:00+08:00,18.84,False
2024-09-19 02:00:00+08:00,0.0,False
2024-09-19 03:00:00+08:00,45.387,False
2024-09-19 04:00:00+08:00,0.0,False
2024-09-19 05:00:00+08:00,51.382,False
2024-09-19 06:00:00+08:00,0.0,False
2024-09-19 07:00:00+08:00,25.691,False
2024-09-19 08:00:00+08:00,25.691,False
2024-09-19 09:00:00+08:00,77.072,False
2024-09-19 10:00:00+08:00,59.089,False
2024-09-19 11:00:00+08:00,49.669,False
2024-09-19 12:00:00+08:00,57.376,False
2024-09-19 13:00:00+08:00,53.951,False
2024-09-19 14:00:00+08:00,33.398,False
2024-09-19 15:00:00+08:00,29.973,False
2024-09-19 16:00:00+08:00,26.547,False
2024-09-19 17:00:00+08:00,20.553,False
2024-09-19 18:00:00+08:00,19.696,False
2024-09-19 19:00:00+08:00,20.553,False
2024-09-19 20:00:00+08:00,21.409,False
2024-09-19 21:00:00+08:00,25.691,False
2024-09-19 22:00:00+08:00,25.691,False
2024-09-19 23:00:00+08:00,22.265,False
2024-09-20 00:00:00+08:00,20.553,False
2024-09-20 01:00:00+08:00,20.553,False
2024-09-20 02:00:00+08:00,29.973,False
2024-09-20 03:00:00+08:00,0.0,False
2024-09-20 04:00:00+08:00,0.0,False
2024-09-20 05:00:00+08:00,45.387,False
2024-09-20 06:00:00+08:00,35.967,False
2024-09-20 07:00:00+08:00,31.685,False
2024-09-20 08:00:00+08:00,38.536,False
2024-09-20 09:00:00+08:00,85.636,False
2024-09-20 10:00:00+08:00,73.647,False
2024-09-20 11:00:00+08:00,53.951,False
2024-09-20 12:00:00+08:00,64.227,False
2024-09-20 13:00:00+08:00,65.083,False
2024-09-20 14:00:00+08:00,37.68,False
2024-09-20 15:00:00+08:00,24.834,False
2024-09-20 16:00:00+08:00,21.409,False
2024-09-20 17:00:00+08:00,20.553,False
2024-09-20 18:00:00+08:00,23.122,False
2024-09-20 19:00:00+08:00,17.127,False
2024-09-20 20:00:00+08:00,23.978,False
2024-09-20 21:00:00+08:00,17.984,False
2024-09-20 22:00:00+08:00,22.265,False
2024-09-20 23:00:00+08:00,18.84,False
2024-09-21 00:00:00+08:00,17.984,False
2024-09-21 01:00:00+08:00,0.0,False
2024-09-21 02:00:00+08:00,0.0,False
2024-09-21 03:00:00+08:00,0.0,False
2024-09-21 04:00:00+08:00,0.0,False
2024-09-21 05:00:00+08:00,0.0,False
2024-09-21 06:00:00+08:00,0.0,False
2024-09-21 07:00:00+08:00,0.0,False
2024-09-21 08:00:00+08:00,17.127,False
2024-09-21 09:00:00+08:00,17.984,False
2024-09-21 10:00:00+08:00,15.414,False
2024-09-21 11:00:00+08:00,22.265,False
2024-09-21 12:00:00+08:00,15.414,False
2024-09-21 13:00:00+08:00,16.271,False
2024-09-21 14:00:00+08:00,10.276,False
2024-09-21 15:00:00+08:00,17.127,False
2024-09-21 16:00:00+08:00,14.558,False
2024-09-21 17:00:00+08:00,15.414,False
2024-09-21 18:00:00+08:00,13.702,False
2024-09-21 19:00:00+08:00,10.276,False
2024-09-21 20:00:00+08:00,10.276,False
2024-09-21 21:00:00+08:00,9.42,False
2024-09-21 22:00:00+08:00,15.414,False
2024-09-21 23:00:00+08:00,11.133,False
2024-09-22 00:00:00+08:00,9.42,False
2024-09-22 01:00:00+08:00,0.0,False
2024-09-22 02:00:00+08:00,0.0,False
2024-09-22 03:00:00+08:00,0.0,False
2024-09-22 04:00:00+08:00,0.0,False
2024-09-22 05:00:00+08:00,0.0,False
2024-09-22 06:00:00+08:00,0.0,False
2024-09-22 07:00:00+08:00,0.0,False
2024-09-22 08:00:00+08:00,22.265,False
2024-09-21 08:00:00+08:00,17.078,False
